song_id,title,tempo,key_signature,mode,release_year,energy,danceability,loudness,cluster_id,artist_id
TRATHFM128F148ADD4,Hard Times,125.986,6,1,2003,0.0,0.0,-8.843,6,AR5OQSV1187B9953AF
TRATUPO128F9305A5C,Bang! Bang!,140.119,1,1,2008,0.0,0.0,-4.825,8,AR1K7TQ11C8A414EC8
TRATUQG128F933A574,It's Different - Original,169.714,7,1,1952,0.0,0.0,-12.99,1,ARVML4B1187FB52324
TRATUFP12903CA5C1A,Test 72,95.988,8,0,1982,0.0,0.0,-13.5,4,ARQ0BG21187B99ED8F
TRATUUD128F9307F90,Oye,228.461,4,0,2005,0.0,0.0,-7.961,3,ARQDYV0119B866800F
TRATUSS128F92FD5AA,You Beat The Hell Outta Me,174.628,9,1,1977,0.0,0.0,-11.947,1,AROW3XO1187B989E72
TRATUJR128F42693E6,Why Should I Cry For You,80.008,8,1,2005,0.0,0.0,-18.018,2,ARY1P2B1187B9B78F5
TRATUIA128F932CEC5,Deportees,83.942,5,1,1951,0.0,0.0,-5.619,0,ARILU7Z1187B999204
TRATUIK128F4225A26,Irish Medley - Jigs,185.598,2,1,1982,0.0,0.0,-9.874,3,AR8365R1187FB5997B
TRATUQR128F422F34D,Kickstart My Heart (Album Version),89.485,4,0,2006,0.0,0.0,-5.493,0,AR7GUNF1187B990CCF
TRATUBW128F92F3866,Cleo's Mood,58.135,1,1,2007,0.0,0.0,-2.775,0,AR7PPJV1187FB397CC
TRATOZH12903CFA6DC,We Are One Light,130.77,0,1,2013,0.0,0.0,-36.037,9,ARFEV5S1187B99F2EA
TRATOFK128F422AD0C,baby Wayo,115.196,0,1,1996,0.0,0.0,-10.703,6,ARWFMDC122988EFD33
TRATOCB128F4220F9F,Tropical Nights,161.387,8,1,2003,0.0,0.0,-24.399,9,ARBQ69D1187FB4D62D
TRATOVV128F93448E7,Everybody's boppin',85.952,10,0,2015,0.0,0.0,-12.547,4,ARAG1DX1187B98BB10
TRATOAL12903CE90D3,Sans ton amour,120.002,0,1,2014,0.0,0.0,-9.737,6,ARLPXQE1187B99066C
TRATOQD128F9336A53,The Ram And The Scorpio,96.931,7,1,1977,0.0,0.0,-8.127,0,ARDUWD61187FB58F58
TRATOBZ12903CBA6BC,I Am The Curse (Duties Demo),135.386,11,0,2000,0.0,0.0,-7.89,8,ARD6S3O1187FB3F1F0
TRATOAJ128F422F6A7,Puritania,83.108,2,1,2001,0.0,0.0,-3.086,0,ARLSF8H1187B9A76B0
TRATOHC128EF3460DA,Popovic,87.785,4,0,2006,0.0,0.0,-4.118,0,ARR6MOS1187B994C51
TRATONC128F4299381,I've Got You Under My Skin,108.498,10,1,1960,0.0,0.0,-12.675,6,ARIK8T31187B9A4D4F
TRATOQR128F426BAEE,Tango de la Flor (Album Version),148.105,6,1,2011,0.0,0.0,-10.905,6,AR508LN1187B996F4E
TRATOHB128F930270D,San Agustin,200.039,10,1,2006,0.0,0.0,-9.514,3,ARYLSGC11F43A69EF6
TRATOKV12903CDDF0F,This World Is Not My Home,116.521,7,1,1958,0.0,0.0,-10.654,6,ARJQ5JM1187FB486C7
TRATOCH128F4285825,Pound a Weed,175.628,7,1,2011,0.0,0.0,-9.351,5,AR78ZID1187B9B31ED
TRATOMT128F4285D7C,"Boom-Shack-A-Lack (12"" Mmix / Bonus Tra)",158.242,6,0,1998,0.0,0.0,-8.28,5,ARB4ROA1187B9ACAEC
TRATXSW128F4243364,Yellow Brick Road,156.804,6,0,1994,0.0,0.0,-11.877,1,ARN2C4X1187B9B363C
TRATXMS128EF340BEC,It Ain't A Problem,95.585,6,1,1965,0.0,0.0,-6.404,0,ARNAIMI1187FB5733C
TRATXIS128F92D9676,Dream State,126.649,5,1,1963,0.0,0.0,-6.514,8,ARIF3EV1187B9B8522
TRATXBC128EF34B540,Concerto in C major_ BWV 594 (after Vivaldi Op.7 No.5) (2007 Digital Remaster): I. 1st Movement,106.479,0,1,1984,0.0,0.0,-16.536,2,ARN8NCB1187FB49652
TRATXYI128F42AC8F2,Albo,93.037,8,1,2007,0.0,0.0,-4.936,0,ARVUQIC1187B9A7C66
TRATXHO128F9338653,Te Fuiste En Abril,103.755,9,1,2019,0.0,0.0,-9.182,0,AR3UYDN1187B99DCA3
TRATWLW128F4283E6E,Love Alone,90.0,0,1,1991,0.0,0.0,-10.156,4,ARLIUIR11F4C8434D8
TRATWHC128F42644DA,Rain Keeps Falling Down,92.643,1,1,1985,0.0,0.0,-9.825,4,AR6Y8JF1187B9BA1D5
TRATWYC12903CE60D6,Parasitic Twins,120.085,8,0,2010,0.0,0.0,-6.991,8,ARMAC4T1187FB3FA4C
TRATWTI128F933B617,Il rosso,103.995,8,1,1994,0.0,0.0,-3.96,0,ARULHJM1187B997004
TRATWFN128F932CEF6,Sweet Little Sixteen,180.733,6,0,1961,0.0,0.0,-5.085,5,AR8JQ521187FB491AA
TRATWGI128F42669C8,Dame Tu Carino,144.722,7,0,2006,0.0,0.0,-8.806,5,ARZCHLM1187FB495C3
TRATWUA128F425764B,Lonley,97.001,10,0,2000,0.0,0.0,-9.917,0,ARCRR5X1187FB3BD4A
TRATWUQ12903CBB990,El Amor De Mi Vida,130.042,11,0,2002,0.0,0.0,-10.543,6,ARMTT971187B99386F
TRATWHT128F4259F82,Behind The Line Of Grace,123.586,11,1,2007,0.0,0.0,-8.504,6,ARHNMEZ11F50C4706C
TRATWQQ128F426F1EC,Cuenta Conmigo,93.22,9,1,2001,0.0,0.0,-12.178,4,AR67FTZ1187B9975EC
TRATWTC128F4291AB3,We Played A Game,105.169,4,0,1974,0.0,0.0,-18.299,2,ARSEUOO1187B999569
TRATWFZ128F931D72F,Midnight,142.367,10,1,1977,0.0,0.0,-7.556,5,ARVAE6W1187FB3CAF3
TRATWUD128F9309671,Happy,97.958,7,1,1983,0.0,0.0,-6.953,0,ARZ1YNY1187B9B673A
TRATKGB128F146AB26,He That Dwelleth (Psalm 91) (In My Dreams Album Version),124.709,1,0,1995,0.0,0.0,-13.295,6,ARLZ3CF1187B98BD56
TRATKTL128F428C94C,Papi Chulo (Extended Mix),110.17,6,0,1998,0.0,0.0,-7.581,0,ARKD9S41187B997CA6
TRATKMG128F1483CA2,Nu Ren Ben Se,86.658,2,0,1977,0.0,0.0,-9.447,0,ARG1UAO1187FB55E50
TRATKKL128F92F8C35,In John Fahey There Is No East or West (feat. John Doan),82.856,5,1,1954,0.0,0.0,-13.353,4,AR1XVTM1187B996D57
TRATKNE128F9354E8D,In Progress (Original Mix),124.985,7,1,2009,0.0,0.0,-9.915,6,AR9S8551187FB3EA81
TRATKVY128EF35F97A,Harder To Breathe,149.917,1,0,2002,0.0,0.0,-4.757,5,ARF5M7Q1187FB501E8
TRATKOV128F4278128,Big John's A-Blowin',87.635,7,0,2003,0.0,0.0,-7.335,0,AR5NDDL1187B9A4EDB
TRATKAA128F426E8A0,Say A Little Prayer,117.507,2,0,1970,0.0,0.0,-10.562,6,AR82GTS1187FB5662F
TRATKVK128F93668B8,Soldiers At War feat. Kon Juan_ Big Scoob_ Short Nutty_ L.V.,167.984,2,1,1979,0.0,0.0,-6.488,5,ARGXIE31187FB55B48
TRATKXV128F92D0480,From Tense To Loose To Slack,182.756,9,1,1974,0.0,0.0,-9.277,3,ARKSLFG1187B99DADD
TRATKIX12903D02EB1,You Better Look Out,94.085,0,1,2010,0.0,0.0,-16.313,2,ARB5U6G1187B9A994C
TRATKAG12903D0E953,Clavelitos,126.922,2,1,1970,0.0,0.0,-9.535,6,ARHNYVE122988EE3A6
TRATKZR128F426B930,Disco Jonki,152.168,0,1,1998,0.0,0.0,-8.275,5,AR0693R1187FB59D32
TRATKHE12903CE1216,Unholy Outburst #3,219.518,2,1,2005,0.0,0.0,-8.259,3,AROCXGR1187FB511B2
TRATDLH128F93384B0,22 (Acoustic),132.61,3,1,2009,0.0,0.0,-8.295,8,ARKZJ301187FB521B2
TRATDIZ128F4242796,En Algún Rincón,152.001,2,1,1999,0.0,0.0,-5.635,5,ARAIJG51187B9B97A4
TRATDTH128F4263AAD,Hey Joe,119.089,9,1,1974,0.0,0.0,-8.88,6,AR6HAZT1187FB4A3AA
TRATDYC12903CE48BD,Nino ven pa'ca,64.475,4,1,2015,0.0,0.0,-10.0,4,ARLCGW21187B9929EE
TRATDSO12903CDC007,Revolver [Tracy Young's Shoot To Kill Remix],85.318,10,0,1978,0.0,0.0,-4.204,0,ARBEOHF1187B9B044D
TRATDDM128F93417AF,El Gran Señor,91.699,8,0,1997,0.0,0.0,-6.203,0,ART6QCS1187FB40CBD
TRATDDF128F4294E6A,Vad två öron klarar,135.776,9,1,1950,0.0,0.0,-11.284,6,AR1SQSG1187B9AC782
TRATDKN128F4281092,The Air Force song : Evening colors sequence,125.124,10,1,2002,0.0,0.0,-17.527,2,ARCVMYS12454A51E6E
TRATDKN128E078EDB3,The Way I Am,174.651,1,0,2000,0.0,0.0,-2.274,5,ARTH9041187FB43E1F
TRATJIU12903CA7269,Your Chance To Rock,123.696,4,0,1957,0.0,0.0,-10.803,6,ARDQO721187FB3C6D9
TRATJXZ128F9310ADB,Nom' Mayi,98.18,9,1,2017,0.0,0.0,-12.878,4,AR49IWV1187FB3C663
TRATJTH128F92EF33C,Seasick,93.909,11,1,1985,0.0,0.0,-8.571,0,ARFEXDH11F4C840CAC
TRATJDJ12903CDB82E,Wild Talk [Live],150.526,6,0,1988,0.0,0.0,-8.889,5,AR9OTFC11C8A415220
TRATJNG128F4255834,Assface,208.517,10,0,1973,0.0,0.0,-10.557,3,ARCDQRB11F4C844880
TRATJYF128F930EA84,Sueño Salvaje,128.162,11,1,1997,0.0,0.0,-18.696,2,ARGHMTX1187FB456CA
TRATJSR128F4266791,I'm Real,83.49,5,1,2001,0.0,0.0,-8.147,0,AR7C6G11187B9B4C1E
TRATJBD128F4263C26,Hum Drum,181.3,11,0,2004,0.0,0.0,-5.511,3,ARLGUTA1187B9B605F
TRATJKR128F4269F41,You Are!,125.057,8,1,1966,0.0,0.0,-10.711,6,ARM86R71187FB4CBB4
TRATJXC128F93124CE,Perfect Moment,165.76,6,1,2002,0.0,0.0,-17.864,1,AR9LT7R1187FB4543A
TRATQDK128F1489B3E,Lies,119.981,10,0,2005,0.0,0.0,-5.808,8,ARGFFA01187B9A2D11
TRATQUI128F9347C68,Supreme Girl,157.751,5,0,2006,0.0,0.0,-4.031,5,ARW2Y3Q1187FB38020
TRATQWS128F931E5EA,Matilda Mother (Stereo) (2007 Remaster),54.398,4,1,1967,0.0,0.0,-10.813,4,ARD4C1I1187FB4B0C3
TRATQWZ128F93133F8,Slavinka,125.026,2,1,2002,0.0,0.0,-8.328,8,ARW86ZJ11A348EFE7F
TRATQII12903CC785F,Boomerang (Reprise),180.012,5,1,2002,0.0,0.0,-6.149,5,ARB90161187B98CDFE
TRATQHP128F421CDBA,In My Bed,192.668,10,0,2003,0.0,0.0,-3.154,3,ARWD25M1187FB4C563
TRATQTC128F9358C8B,The Wedding Samba,120.923,7,0,1984,0.0,0.0,-18.697,2,ART9Z1P1187FB36C94
TRATQRH12903CE2B65,Mr Big Man,128.769,7,1,1990,0.0,0.0,-6.487,8,ARB4ROA1187B9ACAEC
TRATQQC128F423851A,Down On My Knees,118.509,10,0,2006,0.0,0.0,-10.167,6,ARN03F71187FB4E3F4
TRATQSL128F932E2ED,Morning Glow,100.648,8,1,1973,0.0,0.0,-8.486,0,ARXPPEY1187FB51DF4
TRATQQQ128F93084BE,The Imperial March from The Empire Strikes Back,104.32,5,0,2005,0.0,0.0,-15.857,2,AR039B11187B9B30D0
TRATQNV12903CD6111,Hispaniola A,135.397,7,1,2003,0.0,0.0,-15.975,1,ARZ3BA51187B998A3E
TRATYVV128F931CF6E,When Love Dies,82.286,10,1,1991,0.0,0.0,-22.166,7,ARKETDZ1187B9B2566
TRATYQP12903CF5881,Peace With Myself,93.975,10,0,1988,0.0,0.0,-9.94,4,ARXJSHW1187B9A2A52
TRATYJI128F4255D27,Rock Tha Party,109.984,8,1,2004,0.0,0.0,-4.336,8,AR36F9J1187FB406F1
TRATYGE128F149D0B1,Ihr hated nur (P-Dog Remix),91.767,8,1,1973,0.0,0.0,-4.006,0,ARYKXSD1187B9A4DAD
TRATYYP128F9335EE9,Politrix,98.028,8,1,2006,0.0,0.0,-6.109,0,ARVUN5F1187FB4CCC7
TRATYGR128F427D08C,Fuckaz,96.02,2,1,2008,0.0,0.0,-7.843,0,AR040M31187B98CA41
TRATYKD12903CF5C27,A Puro Dolor,129.988,7,1,2017,0.0,0.0,-10.925,6,ARD4NPT1187FB36EE9
TRATYZP128F4236CBD,Soca Mi Nice,129.871,0,1,1959,0.0,0.0,-9.396,6,AR1N6N61187FB4E25E
TRATYNL128F429D572,The Phantom Of The Opera/Wishing You Were Somehow Here Again,71.285,10,1,1994,0.0,0.0,-15.585,4,ARDR4AC1187FB371A1
TRATYIA128F92DECEA,Kyotronics,129.977,9,1,1961,0.0,0.0,-7.352,8,ARCBDKH11F4C8477E9
TRATYLP12903CC7EA4,Castle of KoFW,158.913,0,1,2006,0.0,0.0,-9.325,5,AR1XR3N1187FB372C5
TRATYIC12903CF15E6,Y'a d'l'abus,156.371,1,1,2012,0.0,0.0,-12.209,1,ARKIQSL1241B9C90C8
TRATYCL12903CECAAC,Where Does Rosie Go?,154.783,5,1,2003,0.0,0.0,-12.965,1,ARO4WQR1187B9B9825
TRATYPJ128F42669D5,Vine Pa'echar Candela,129.151,2,0,1980,0.0,0.0,-9.086,6,ARZCHLM1187FB495C3
TRATPCS128F146224A,I'm Only Out For One Thang (Explicit) (Feat. Flavor Flav),92.482,11,1,1952,0.0,0.0,-6.388,0,AROSI8L1187B9ACD43
TRATPUS128F4271260,A Fistful Of Dollars (1994 Digital Remaster),144.474,11,0,1960,0.0,0.0,-11.024,6,ARX14WH1187FB50649
TRATPGP128F14700F8,LAIVAMATKA WC:SSÄ,141.358,8,1,2017,0.0,0.0,-10.745,6,AR0A30G1187B9B183B
TRATPYS12903D079D7,Playboy Foundation,77.081,1,1,1987,0.0,0.0,-22.255,7,ARHKEEI12802FDD97E
TRATPKE128F1467FE7,You Got Me (The Juan Maclean Dub),125.999,11,1,2006,0.0,0.0,-6.751,8,AR5WPYF1187B9B40DA
TRATPGR12903CEDED4,I'm Not Afraid When I'm With You,80.129,4,1,1970,0.0,0.0,-12.964,4,ARHB1P81187FB40C39
TRATPBM128F429EF3F,Ode To Billie Joe  (Live @ Fillmore West),108.162,7,1,2007,0.0,0.0,-11.968,6,ARLTWXK1187FB5A3F8
TRATPHN128F4271011,Mighty Army Band,100.022,2,1,1976,0.0,0.0,-8.533,0,ARTF2KG1187B98DDD1
TRATPXY128F934FE34,Essa Marie,87.321,9,0,1974,0.0,0.0,-19.271,2,ARPOTDD124207839D1
TRATPZY128F930CFD0,Follow Me Up To Carlow,71.337,7,1,1973,0.0,0.0,-14.322,4,AR2XBPG1187B98FCBE
TRATPFO128F42A3A47,Swan Lake,86.28,4,0,1968,0.0,0.0,-13.615,4,AREYIHC1187B99CE0B
TRATPJK12903CBF745,Swinging On A Star,108.103,10,1,1990,0.0,0.0,-9.931,6,ARGSJXS1187B994788
TRATPDA12903CB2D90,Michael & His Slipper Tree '93,119.394,4,1,1952,0.0,0.0,-6.607,8,AR7FDIB1187B99AC5F
TRATPRE128F931B12E,Hey Joe,124.648,2,1,1993,0.0,0.0,-11.651,6,ARB1KC91187FB38B13
TRATPRU128F426E8AC,Circle Round The Moon,130.975,5,1,1990,0.0,0.0,-24.774,9,ARTDUXM1187B9899ED
TRATCUY128F9308A38,Reborn (Explicit),166.064,11,1,2007,0.0,0.0,-6.379,5,ARVSQHB1187B992FF0
TRATCOE128F145F694,Tu Robaste Mi Corazon,85.772,10,1,1976,0.0,0.0,-8.573,0,AROF4LP1187FB41C51
TRATCAZ128F4284985,Sweet Love,42.75,2,0,1955,0.0,0.0,-12.67,4,AR82GTS1187FB5662F
TRATCDP12903CB0432,A Word From Deacon Jones [A Local Cable Access Ministry] (LP Version),77.069,3,0,1981,0.0,0.0,-14.848,4,ARKC83D1187B9AB367
TRATCIW128F4266325,Rainbow Jungle (Dub / Instrumental Reggae Music),145.618,9,1,1966,0.0,0.0,-14.883,1,AR78ZID1187B9B31ED
TRATCPN128F42973DD,Declaration of Independence,75.367,9,1,1974,0.0,0.0,-14.041,4,ARSKPIJ11F50C50608
TRATCMK12903CABAC8,Salva Mea,128.067,5,0,1995,0.0,0.0,-9.0,6,ARXDQJB1187FB57154
TRATCLI128F422BCF8,Wind Beneath My Wings,142.196,8,1,2007,0.0,0.0,-9.81,6,ARC4HSQ1187FB55940
TRATCDG128F932B4D2,Black Market Hell,0.0,2,0,2009,0.0,0.0,-7.192,4,ARJ8PZJ1187B99314F
TRATTRX128F92E764F,Going Back To Memphis,143.031,1,1,2001,0.0,0.0,-21.852,9,AR5GLIU1187FB4638A
TRATTGP128F932854B,Corcovado,124.391,9,0,1964,0.0,0.0,-18.7,2,AR1RHCO1187B9AF0BF
TRATTMO128F92D07B1,War Of The Worlds,129.418,0,0,2017,0.0,0.0,-13.057,6,ARMFXPI1187B99717E
TRATTMT128F149167B,Ain't No Sunshine,152.448,1,1,1972,0.0,0.0,-11.881,1,ARXPPEY1187FB51DF4
TRATTGW128F427A82D,Red Socks Pugie,156.917,9,0,2008,0.0,0.0,-6.611,5,ARVXV1J1187FB5BF88
TRATTRI12903CAF946,Sarah Palin {I Wanna Lay Pipe} [Remix],130.119,0,1,1979,0.0,0.0,-5.881,8,ARA0YAE1187B9B1D16
TRATTTA128F9306B7F,Bumbo Red,97.997,11,0,1995,0.0,0.0,-11.222,4,ARNZPLV1187FB3DF5D
TRATTNI128E0799697,I Want You (Album Version),119.06,0,1,2005,0.0,0.0,-9.695,6,ARVNGA71187FB3C107
TRATTAF128F147CA09,No Te Apartes De Mi,104.0,9,0,1967,0.0,0.0,-9.044,0,ARNNHLN1187FB42912
TRATLLL128F149DBEB,Five For Ellis,218.681,2,1,1994,0.0,0.0,-12.192,3,ARC0MTS1187FB44C21
TRATLOJ128F9308ABB,Campeones De La Vida,120.051,4,0,1992,0.0,0.0,-8.76,6,ARAMIDF1187FB3D8D4
TRATLXA128F93079AF,Simple Lullaby (Do Maj),95.32,0,1,1955,0.0,0.0,-13.679,4,ARLYKKT11F4C83B350
TRATLDL128F930735D,Electron libre,130.164,0,1,1955,0.0,0.0,-8.339,8,ARXYQYW122988F2066
TRATLMG12903CDD094,Padam padam,63.295,0,1,1990,0.0,0.0,-20.251,7,ARHTV1S1187FB547F8
TRATLTV128F92FC979,Cold Shot,112.719,6,1,1985,0.0,0.0,-10.958,6,ART3O5Z1187B9AB043
TRATNHC12903CFA949,Hey Joe,110.076,2,1,1993,0.0,0.0,-10.208,6,ARB1KC91187FB38B13
TRATNYK128F428F2D9,Antes (Salsa Version),177.255,8,1,2003,0.0,0.0,-4.561,5,AR0CZWN1187B9A47E2
TRATNNX128F426AA41,Green And Blue,87.001,11,0,1997,0.0,0.0,-9.894,4,AR3Q86S1187B9ADDCF
TRATNDJ128F9359840,Mathilda,65.64,9,0,2005,0.0,0.0,-19.547,7,ARBEZ581187B9A4B4B
TRATNIZ128F42414D2,Ai Ji Mei Gui 1000 Da,109.748,6,0,2021,0.0,0.0,-6.179,0,AR0QS8F1187B9ADC96
TRATNJH128F1452449,Nudez,187.46,2,1,1996,0.0,0.0,-6.479,3,ARFK45R1187B989AA7
TRATNMX128F427C2FC,My God  (Audio Adrenaline Album Version),101.241,9,0,1992,0.0,0.0,-9.024,0,ARGEZ5E1187FB56F38
TRATNUJ128F1451E0C,The Possibilities of Loving You,101.526,9,1,1991,0.0,0.0,-8.023,0,AR2J2WF1187FB46271
TRATNKU128F92F60C1,Lazy Day,124.893,5,1,1991,0.0,0.0,-13.414,6,ARJUNZD1187B9A5DAE
TRATIQC128F4273AA3,Hit my heart,86.719,4,0,1961,0.0,0.0,-8.345,0,ARUIRXF1187FB45BC6
TRATIUD128F930620F,What Is This,100.168,10,0,1989,0.0,0.0,-7.264,0,ARYORUX11F4C846890
TRATIKX128F42697BF,Time Travel,121.667,2,1,2002,0.0,0.0,-16.683,2,ARSL3N21187B98DFC5
TRATIGJ128F423B3A0,One King (Album Version),83.594,0,1,2014,0.0,0.0,-8.582,0,ARR6CVD1187FB3F2BF
TRATIAH128F426B422,The Poet And The Pendulum,96.711,7,0,2007,0.0,0.0,-6.003,0,AR74Q3R1187B9B24C3
TRATIBE12903CB342E,Expeditions,87.539,9,0,1980,0.0,0.0,-3.343,0,ARRP4SJ11C8A414CFA
TRATITX128F4245C6D,Ghosts_ Second Variation,67.598,7,0,1989,0.0,0.0,-16.181,4,ARYXELS1187B9A5991
TRATIIV128F145C91D,Like A Hurricane,158.832,0,1,2003,0.0,0.0,-11.712,1,ARHT0B11187B993CB3
TRATIQJ128F92DFA28,Revitalise,100.019,10,0,2009,0.0,0.0,-5.603,0,ARXK4YK1187FB4D0C4
TRATIKG128F4233475,Un nuevo amor (version salsa),75.826,1,1,2000,0.0,0.0,-6.991,0,ARSFVDS1187B990F14
TRATIYP128F14A3056,Menutha,136.621,2,1,1999,0.0,0.0,-9.653,6,ARCZ20M1187FB49687
TRATIAY12903CF7B87,Olivia,209.649,10,0,1999,0.0,0.0,-9.893,3,ARNSTES1187FB4FC9B
TRATIEN12903CB0CAF,Dengoso,105.72,2,1,1962,0.0,0.0,-16.407,2,AR94U5D1187B995563
TRATIHR128F9305D63,Silent Partner (Peace Out),110.048,8,1,2003,0.0,0.0,-18.604,2,ARQ30G91187B9B8C12
TRATISX128F4266B66,Why Wouldn't I (featuring Fabolous & Paul Cain),135.059,9,1,1954,0.0,0.0,-3.991,8,AR3FE581187FB3F90A
TRATIRE128F42A667F,She Will Love You (Album Version),143.021,5,1,2007,0.0,0.0,-5.249,8,ARJ8PZJ1187B99314F
TRATIBL128F4250E1C,Firehouse Rock,86.752,9,1,1980,0.0,0.0,-5.788,0,AR0DSOO1187B9B855E
TRATIWY128F42716A6,The Christmas Song (Chestnuts Roasting On An Open Fire),70.891,3,1,1965,0.0,0.0,-21.392,7,AR62YZW1187B9A22D7
TRALBHB12903CA2E52,Folly Ranking,136.72,0,1,2007,0.0,0.0,-13.637,6,ARJDMBO1187B9AD118
TRALBLP128F92D93B7,Co Co My My,211.806,5,1,2002,0.0,0.0,-12.995,3,ARYFXQ21187FB4DAEF
TRALBDR128F9324E6E,Praise His Name (Low Key-Studio Track w/o Background Vocals),122.023,1,1,1990,0.0,0.0,-13.04,6,ARKFYS91187B98E58F
TRALBOZ128F4251490,The Man with the Dogs,223.62,5,1,1979,0.0,0.0,-4.058,3,AR050VJ1187B9B13A7
TRALBGP12903CD2C2A,Dark Inside,118.029,6,0,1976,0.0,0.0,-12.287,6,ARO1D981187B9A0D24
TRALBDJ128F9308395,Walkin' In The Snow,140.151,3,1,1984,0.0,0.0,-14.441,1,ARVQ4QM1187B98AD95
TRALBIA128F4272082,Good Day,132.021,1,1,2007,0.0,0.0,-3.092,8,AR5LZJD1187FB4C5E5
TRALBFX12903D00703,Soldiers Of Doomsday ,140.238,2,1,2009,0.0,0.0,-3.263,8,ARJ45SE1187FB44AD1
TRALBFO128F931269B,Didn't You Notice,117.416,7,1,1982,0.0,0.0,-5.536,8,ARGSJW91187B9B1D6B
TRALBKB12903C95C86,Midnight Hour,81.936,10,0,2010,0.0,0.0,-9.58,4,ARUBX2Y1187B99CD25
TRALGYO128F934D18D,Night of the Hunter (Static Revenger Remix),122.924,6,1,2009,0.0,0.0,-5.157,8,ARRBF3M1187FB4D59F
TRALGCQ128F931D8D5,Ai De Ka Luo Li,120.014,4,0,2008,0.0,0.0,-4.991,8,ARVFGPJ1187B9A2477
TRALGWO12903C9D7B2,Galopar,93.753,0,1,1979,0.0,0.0,-13.075,4,AR1PQYO1187B98BEC9
TRALGWZ128F4241B20,The Jumping Master,144.144,1,0,1981,0.0,0.0,-7.325,5,AR78ZID1187B9B31ED
TRALGFI128F93500EE,Belina,101.767,4,1,1971,0.0,0.0,-13.615,2,ARZEHMQ1187B9950C0
TRALGQH12903CD4922,Kids Now,113.131,6,0,2006,0.0,0.0,-14.401,2,ARYF20K1187B9B76BD
TRALGZN128F14956C4,Falling Leaves,65.93,9,1,1995,0.0,0.0,-11.145,4,ARQ91R31187FB38A88
TRALGCD128F42A6346,Do Ya Thing (Remix) (Explicit Album Version),101.883,2,1,2006,0.0,0.0,-5.797,0,ARMB95F1187B9B5B93
TRALGJT12903CC460F,Y'all Can't Never Hurt Us (Clean Version),96.037,11,0,2001,0.0,0.0,-6.355,0,ARL0H401187B98B0E1
TRALGCL12903CE74A7,I Am Going (Album Version),99.141,11,1,1956,0.0,0.0,-11.366,4,ARAPH9U1187B9B34F0
TRALGQW128F1466EAD,Lust (1995 Digital Remaster),111.504,10,1,2006,0.0,0.0,-16.858,2,ARCU3AN1187B989EA0
TRALGEJ128F932552A,Canción del Arco Iris,105.157,11,1,1955,0.0,0.0,-9.132,0,AR99OWM11C8A4149FD
TRALGWZ12903CD7336,Morpha Too [Alternate Mix],58.393,0,1,1986,0.0,0.0,-13.717,4,ARSX6IX1187B9B640C
TRALGOQ128F93409F3,Bishop Hopping,88.05,3,1,2002,0.0,0.0,-6.291,0,ARXW6QA1187B9983C0
TRALMEY128F147129F,The Last Thing On My Mind (Previously Unissued),176.761,11,1,1997,0.0,0.0,-15.717,1,ARPGQ9A1187FB4D0AD
TRALMYT12903D0954C,Ladder Of Success,134.931,3,1,1960,0.0,0.0,-8.46,8,ARDY3451187B9A0226
TRALMBM128F92EAA15,Never Again,131.991,5,0,2007,0.0,0.0,-7.562,8,ARJGIOD1187B9AE920
TRALMJZ128F9313421,In A Village Square,169.991,6,0,1973,0.0,0.0,-10.824,1,ARGSJW91187B9B1D6B
TRALMTD128E07862AC,Jam 4 U,94.146,0,1,1992,0.0,0.0,-7.184,0,ARXWAQQ1187B9AE954
TRALMDB12903CCE912,Real Playaz,190.14,7,1,1970,0.0,0.0,-6.027,3,ARCIXWX1187FB4F1DF
TRALMDI128F4242517,Everybody Wants To Go To Heaven,103.064,2,1,1978,0.0,0.0,-12.004,6,ARRHLSD11F4C845076
TRALEWK128F4272A4E,Morgane regarde le ciel,147.395,5,1,1985,0.0,0.0,-10.267,6,ARJSPWK12454A4CB28
TRALECB128F42A35E8,Amie,92.025,9,1,1997,0.0,0.0,-7.786,0,ARJ6GR01187B98D64D
TRALERB128F4243938,No Me Llores Más,117.766,2,0,1994,0.0,0.0,-10.11,6,ARGUVEV1187B98BA17
TRALEVU128F4249BEB,Just A Pair Of Blue Eyes,168.879,0,1,1972,0.0,0.0,-15.965,1,ARPFKK81187B99878D
TRALEEZ128F429508A,Cover For Me,92.972,4,0,1960,0.0,0.0,-7.423,0,ARX5XTP1187FB3D8CC
TRALEPN128F9311179,Dancing Shoes,144.955,1,1,2004,0.0,0.0,-4.526,8,ARM0P6Z1187FB4D466
TRALEVD128F92D13D8,Bad Boy Willie,140.148,0,0,1980,0.0,0.0,-11.603,6,ARBXVFV1187B99AA63
TRALEHY128F4225882,Tonight It's Just Me,95.061,8,1,1954,0.0,0.0,-8.669,0,ARZCTTD1241B9CD9DD
TRALEAN12903CA99B4,Dede De Montmartre,210.636,3,1,2000,0.0,0.0,-20.754,1,AR1206S1187B9AF3EA
TRALETZ12903D0355E,Don't Let Go,59.957,0,1,2006,0.0,0.0,-10.258,4,ARHB1961187B9B1732
TRALESW128F92C7B94,Photographs,189.037,2,0,1999,0.0,0.0,-37.456,9,ARSZIBW1187B994053
TRALENK128F92F39E9,Paid Vacation,156.605,1,1,1980,0.0,0.0,-7.545,5,ARNFTGS1187B9A465F
