artist_id,name
ARD4LQ61187FB470F1,Little Willie John
ARY8LJ11187FB4019B,Floyd Cramer
AR3N2H11187B98AFBA,Sivuca
ARXW2MN1187B9B8817,X-Ecutioners featuring Big Pun
ARFRR9R1187B98A987,Ultra X
AROENEQ11F4C8451B1,The Lord Henry
ARIYZFT1187FB5393E,Mart'nália
AR31BYO1187FB5336C,Michael English
ARJANQY1187B9A82F7,Leana
AR41ESB1187FB360B1,Gloria
ARQFPFK1187FB533E1,Roger McGuinn
ARDG9Z71187B997023,Public Image Ltd
AR0VS771187B99564F,Rocky Hill
ARWIMT21187B9B5AEC,Big Joe Turner
AR93WAA1187FB42116,Cassie
ARHUIGM1187B9A5932,Hot Boys
AREGV3K1187B9AF614,Mötley Crüe
ARCQCYR1187B99367F,Jonathan Edwards / Will Ferrell
ARAEX7Y1187FB42D36,Toni Braxton Featuring Babyface
ARDDYFH11F4C83DD58,Lloyd Spiegel
AR9ST641187B99B4DE,Cal Tjader
ARD3LXU1187B9ABFC5,The Sex Pistols
AR9YWMS1187FB43A34,Dinosaur Jr.
ARDNMNC11F4C842FDE,Sin Plomo
ARJEFGV1241B9C6F79,Winterlight
ARCZ42S1187B98C0D7,DJ Slugo
AR9FEO71187FB5981F,Semprini
ARPJMMD1187FB4BD47,Curt Bois
ARMYKRB1187B98CFF0,Cowboy Mouth
ARASWKT1187B9923B7,Felix Slatkin/Concert Arts Symphonic Band
AR12P091187B99B50F,Daylight Torn
AR0ILWV1187FB47CAA,Mouth Of The Architect
AR4C6V01187FB3BAF4,Moonspell
ARS1DCR1187B9A4A56,Winston Reedy
ARUUP4L1187B9B72EB,Diamanda Galas
ARJGQJD1187B997A00,It Dies Today
ARAGMIV11F4C843F78,"Myrick ""Freeze"" Guillory"
AR6KNZ01187B9A35D1,Justo Almario
ARYFHBH1257509D340,Hassan Annouri
ARGDLJR1187B98D048,Bob Crosby
ARGXIE31187FB55B48,Tech N9ne
ARTHKHA1187FB3996A,PMD
AR6BHP31187FB365E1,Sonny Terry / Brownie McGhee
ARWHVAC123E29C221D,Willie Isz
ARMZ4SJ1187FB4657B,Séamus Ennis
AR4IWYN1187FB47DF6,Strata
AR695PK1187B996E35,Jeremy Spencer
ARYZGN21187B98D5D6,Dungeon Family
ARMATAK1264D13AC27,Kaskaad
AR5S26K1187B9A3141,Chantal Chamandy
ARKZNO81187FB37FBA,Daara J
ARH9HS41187FB5BC6F,New Found Glory
AR9UT8H1187B9AF504,Ivan Parker
ARKZXSQ1187B9AC9F3,Joy Division
ARZL6CE1187FB3F264,Mindy McCready
ARNNKDK1187B98BBD5,Jinx
AR7SMBG1187B9B9066,Los Manolos
ARBEBBY1187B9B43DB,Tom Petty
ARP6N5A1187B99D1A3,Mitch Ryder
ARDR4AC1187FB371A1,Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti
ARAGB2O1187FB3A161,Pucho & His Latin Soul Brothers
ARGCY1Y1187B9A4FA5,Gloriana
AR36F9J1187FB406F1,Bombay Rockers
ARBXIDR1187B9AB77E,Avril - Remix By Ana Rago
ARYCP7D1187B99516B,Pat Travers
ARZGMLE11F4C840C9D,Extasick
ARRVUWA1187B9A0FE2,Orquesta Aragón
AROHMXL1187B9AF4B2,Yung Joc
ARVN9FZ1187FB393F1,SNOWPATROL
AR6C8EJ1187FB3F473,Nelson Ned
ARFAGIR1187B997EA1,Jeanie Lambe & The Danny Moss Quartet
ARZCEOJ1187B9A91C0,State of Chaos
ARD2NDU1187B99B615,Dropkick Murphys
AR19GQN1187FB3ACF5,The Bucketheads
AR37ILI1187B98E27B,Shriekback
ARYWU5F1187B9A77BE,Olov Johansson_ Catriona Mckay
ARIFTCD11F4C84086D,Tha Chamba
AR6BIWA1187B9ABAE8,Jack Orsen & Taktlo$$
ARX0IEI1187FB4FF4B,Circular
ARQ9BO41187FB5CF1F,John Davis & Emma Doyle
AR1072G1187FB5B351,Tabu feat. Mitzib
ARBUOOR1187B997391,Oasis
ARXN7S71187B9941BE,Coph Nia
ARXIIEY1187FB44EAF,Nights Like These
ARQ05GM1187B990512,A Static Lullaby
AR1Y2PT1187FB5B9CE,John Wesley_ John Wesley
ARRS5961187B99F9DE,Jauida
AR9AWNF1187B9AB0B4,Kenny G featuring Daryl Hall
AR3JMC51187B9AE49D,Backstreet Boys
AREDBBQ1187B98AFF5,Eddie Calvert
ARKULSX1187FB45F84,Trafik
AR7ZKHQ1187B98DD73,Glad
ARMBR4Y1187B9990EB,David Martin
AR21YNH1187FB49649,Ms. Dynamite
AR72THZ1187B9974EF,Andy Russell
ARMD0G81187B99A519,Vickie Winans
ARA3I0J1187FB57869,Blink-182
AR43KFF1187B9B74B1,Little Freddie King
ARA0YAE1187B9B1D16,John Brown
ARF88UQ1187FB5A3E9,Jay Tee & Baby Bash
AR7OCK81187B98D1F1,Debbie Davies
ARJV0U41187B9AB715,All Time Low
ARQZTGO11E8F5C0768,The Stolen Minks
AR0WXWU1187B9AB33F,The Red Telephone
ARPOPBQ11F4C83D36D,DJ Spinn featuring Traxman
ARPNDSH1187B9B942F,Sui Generis
ART5MUE1187B98C961,Metallica
AREKO1L1187B997EFE,The Radio Dept.
ARHUQUF1187FB382E6,T-Bone
ARO7FES1187B9A59BE,M.I.K.E.
ARBPXW61187B99D5D9,Jude Taylor & His Burning Flames
AR9KWJK1187FB4A531,Willie Rosario
ARWA8AH1187FB3FC84,Hot Chip
ARSF0K11187B9AF319,James Taylor
ARHI20L1187FB4C997,Jeff Beck
ARYVO9V1187B9B1FC6,Franz Ferdinand
ARA3VJJ1187FB3F5A6,Shelby Lynne
ARFY8NV1187B9B1961,Der Moderne Man
AR0NKFJ1187B9AF1FF,Neil Innes
ARPGPI81187B98AEEA,Chaotica
ARK82DC1187B9A1FEB,Gordon Jenkins
AR1KMPF1187B99AA98,Lara & The Gumbo Lickers
ARSTSEH121318C5B01,Siouxsie
ARGEKDX1187FB3A5BF,Marcus Miller
ARN5BHA1187B99E072,Leonard Kwan
AR7S48C1187B99711E,Zuzu Bollin
ARQ7XJG1187B991CEC,Charanga Forever
ARW040W1187FB51082,Les Hurlements D'leo
ARYHTYH11EBCD7C884,The Hit Factory
AREJO121187B995676,Taint
ARF9EI11187B9AB66C,9th Wonder featuring Defcon_ Phonte
ARORSBT11F50C4A96B,De La Ghetto
ARZDUML1187B9AD101,SKOLD vs. KMFDM
ARXGWNG1187FB503A5,Ini Kamoze
ARV3CRH1187B9A1B21,Green Day
AR0DSOO1187B9B855E,Wailing Souls
ARO32TC1187FB39461,Chico
ARIXCFZ1187B991009,Two Man Advantage
ARTB5PP1187FB523B7,Donny Hathaway
ARQATWU1187B98EE26,Ill Nino
ARTE9CG1187B99B1AF,DMX / Eve / Jadakiss
AR2EHC11187B9AD895,Satan's Host
ARF0COO1187B99B9EF,Cauterize
ARVUN5F1187FB4CCC7,Beenie Man Featuring Wyclef And Redman
ARIWB161187B9AA1D5,Simon & Garfunkel
ARGOLWM1187B98CEDE,Commissioned
ARNUFGE1187B9B7881,THE CHIFFONS
ARITKAJ122BCFCA169,S. Solis y Orquesta
AR95QS71187FB3F49A,Joi
AR8S3OI1187B9B92E4,Shy FX & T Power
ARXP9GE1187FB3ED0E,Becky Baeling
ARVD9M11187FB49291,Headhunter
ARIUQZL1187FB4303B,Erkki Junkkarinen
ARJAVK71187B989FEF,Sonia Dersion
ARBD4QW1187FB42153,Scar Symmetry
AR8QW7Y119B866993A,Oztara
AR2JD2Z1187B998A90,Ethel Merman
ARUE3AK1187B9AC923,Neil Sedaka
ARPYBWQ1187B989C0D,Natural Elements
ARU0HTX1187B98B4C6,Lisa Lynne
AR7TTCH1187FB3F95C,Leon Russell & New Grass Revival
ARF6ZTO1187FB3684F,Story Of The Year
ARWD25M1187FB4C563,Amy Winehouse
ARHO1WI1187B98CB84,Michael Card
ARUWB5W1187B98D7A1,Ensiferum
ARYF20K1187B9B76BD,George Lopez
AR82DJK1187B991107,The Pharcyde / Big Boy / Schmooche Cat / Randy Mack
ARMUC731187B9A172D,Azis
ARD88QA119B3403A02,The Cosmosamatics
AR57Z841187B9B7D7D,Gregory Isaacs
ARKXLIJ1187B9A4C54,Percy Faith And His Orchestra
ARJAZLO11F4C83B642,Bill Boyd's Cowboy Ramblers
ARIPQAE11F4C83B78A,Rummage
ARAHQDS1187FB55275,Maysa
AROBERX1187B9B437A,Stars Like Fleas
AREDW1C1187B9ACAC2,Gaetano Donizetti
ARUDPRC1257509BA98,Adr Lavey
ARSKSFC1264D0E32F8,Canis Dirus
AR5JR4O1187FB35F58,Cache Cache
ARBUHDB1187FB3E72C,Bobby Vee
ARXPE571187FB4AFD0,Rickie Lee Jones
ARC28SN1187B989049,Greater Vision
ARNDBEM1187B9A2918,Turisas
ARXY0SI1187B9B3064,Kasia Stankiewicz
ARLZ2LD1187B9B17FD,Emilia
ARGWFMR1187B98D0E7,Cómplices
ARDNW1B1187FB4ABBB,Chéco Feliciano And Joe King
ARDK5LC1187B9AB681,Bobby Bland
AREVWGE1187B9B890A,Bitter End
AR0IAWL1187B9A96D0,Danilo Perez
AR558FS1187FB45658,40 Grit
ARULZCI1241B9C8611,Luna Orbit Project
ARZ05QG1187FB3843E,Byther Smith
AR4PZLK1187B999B4E,Sylvia Patricia
ARBON001187B99BAD8,Rudolph Valentino
AR0693R1187FB59D32,Dusminguet
ARCEOW71187B9A5A71,B.A.D.
ART70HI1187B9A37BC,Elmore James
ARRHVVL1187B991E41,The Johnny Otis Orchestra
ARHBYTA1187FB3C812,Luar Na Lubre
ARVZPW91187FB4D73C,Baby Huey & The Baby Sitters
AREP8KM1187B9A3A7B,Jackson United
ARQXAUH1187B9BA010,Bobbie Gentry
ARDQO721187FB3C6D9,Rodney O & Joe Cooley
ARUF71J1187FB511C1,Boots Randolph
AR93D4D1187FB3ACAD,J.J. Cale
ARF2EHS1187B994F4E,Kings Of Leon
ARFK98R1187B9B0552,Pursuit Of Happiness
ARZWK2R1187B98F09F,Rise Against
AR7UOUK1187B99078C,Terry Snyder
ARJ9B1V1187FB4DD1F,Kid Sister
ARNQESK11F4C83FD6F,Beatnuts
ARNNQ9E1187FB3C82F,Sizzla
ARWSMC91187B9AD369,Helen Love
ARZAXOR11F4C83EB65,David Mingyue Liang
ARYPWUK1187B98ACED,Emperor
ARA82JG1187FB36131,Charlie Haden & Chris Anderson
ARUW6HS1187FB3F028,Rokia Traoré
ARLNSD41187FB4D9A0,Sergio Franchi
ARVFGPJ1187B9A2477,Michelle & Vickie
ARTOCWH11F50C4CE12,The Accursed
AR8K7ET1187B997ABC,Sulk
ARISHTQ1187FB3E6F0,Ben E. King
ARK6JC91187B9B4B2D,Babbie Mason
AR9F71I1187FB46CAF,Gordon MacRae
ARCBYJW1187FB51FD8,Major Lance
AR02YGA1187B9B8AC4,Bersuit Vergarabat
ARWWDSC1269FCD4D06,Ministère des Affaires Populaires
AROYBLU1187B99A255,Jarvis Church
ARYJSY01187B9B7C65,Dolly Parton
ARFLD291187B9966AA,Damita Jo
ARSSW5A1187FB4B5E5,Estrellas Cubanas
ARX14WH1187FB50649,Babe Ruth
ARF84A41187B9A34E7,Rancid
ARHDHOX122988F500E,Hot Club Of Detroit
ARYECDK1187FB45587,The Stranglers
ARGIABO1187FB4B3B5,Ronnie Milsap
AR9ILJF1187B9B80ED,Gabriel Yared
ART8F8O1187B9A538D,Herbert Von Karajan
ARRCKE61187B99377F,Janice Robinson
ARDF8K01187FB37200,Wolfmother
ARMYPSO11F50C49252,Dictators
ARASYMJ1187B9ACAF2,Whitesnake
AROJAG11187B9B71A3,The Chap
ARDHNC31187B9A1898,Al Denson
ARHOCKY11E2835D7CB,Máire Brennan
ARSE5NP1187B9B98AB,Twista
ARHWVGW1187FB41479,The Paul Butterfield Blues Band
ARMIMHT1187B98F038,Teena Marie
ARWGIOC1187FB4CBEF,Jim Chappell
AREV2491187B9B017E,Mobb Deep
ARK0VFZ1187FB4309B,Shirley Caesar
ARUWLCL1187FB549B8,Yamandu + Dominguinhos
ARFVYJI1187B9B8E13,Pearl Jam
ARK9K3O1187B98F504,Cherrelle
AR7H21J1187FB40C69,Mr. Lif
AR3JLWI1187FB37141,Darko
ARG36WO1187B9B3A9A,Jeff Talmadge
ARZDUJG1242077E2C5,Yuridia
ARR40ZV1187B9A10A8,Stern
AR9AM2N1187B9AD2F1,Inspiral Carpets
ARAOADX1187B98AED3,Dwight Twilley
AREENKN1187B98F35D,Plasmatics
ARJDMBO1187B9AD118,Johnny Osbourne
AR7ZI7Z1187B98BF55,Mägo de Oz
ARJ2PMY1187FB5B563,Burning Spear
ARU35NK1187FB46CFD,Methods Of Mayhem / Scott Kirkland
ARW2U4O1187FB4408B,Andrew W.K.
ARXDOUQ11F50C4A239,Wednesday 13's Frankenstein Drag Queens From Planet 13
ARWMZYB1187FB480A7,The Aftermath
ARZH3SW1187B98C96E,Onyx
ARI8ECO119B3403C34,Ed Byrne
ARHKW8K1187FB4C9A2,Orbit
ARZKRD01187FB45FD2,Edith Lefel
ARM2WL31187B9A3D69,F.l.y.
AR5FP401187FB523C9,Bob Dylan
AR5M3681187B998D11,Edwin Hawkins
ARGF5QG1187B9AC84F,Geiom Ft. Marita
AREOREU1187B99AACD,Rhian Sheehan
AR9HQ6Y1187FB3C2CB,Orlando Pops Orchestra
ARYKFVV1187FB3CA6B,The London Pops Orchestra
ARSEUOO1187B999569,Adolph Hofner
AR1Y37Q1187B9B66D2,Suicide
ARG3UX61187B9AC05A,D.O.W.N.
AR5M35O1187B9A0D74,SOL
AR32PK91187FB4D6E2,Philip Bailey
ARLBNAC1187FB47151,Alex Gopher
AR7JPF81187B988D23,Charlie McCoy
ARE8RCR1187B996BF2,BeauSoleil
ARBPRDX1187B9B1CA3,The Skabs
ARHTRR71187B98F305,Michelle Tumes
ARXYQYW122988F2066,Clarisse Lavanant
ARMBTFC1187FB56343,Korn
ARY1VGA1187FB5A39E,Tom Cochrane
AR05NQH1187B98E875,Kassav'
ARUP17W1187B98CAB9,Charlie Byrd / Laurindo Almeida
ARINXZA1187FB56902,Remi Nicole
ARLSGUY1187B98AEBC,Crabby Appleton
ARH861H1187B9B799E,Johnny Cash
AR6U6C51187B9B6F68,Jean-Yves Thibaudet / Gewandhausorchester Leipzig / Herbert Blomstedt
AR8R2KI11C8A415967,André Blot
ARFT5CP1187FB50263,Junior Jack
ARJ7SQ31187B9AF432,Billy Bragg
ARBJFXO122C8677DF0,Dave Rave_ Mark McCarron
ARWLV931187B9B0F5A,Evergreen Terrace
ARXR2N11187B99857E,Hot Wire
ARJQ8WU1187FB37FCD,Patrick Saint-Eloi
AR0IAWL1187B9A96D0,Danilo Perez / Claus Ogerman
AR286CH1187B9B8441,James Ingram
ARO41T51187FB397AB,Sasha
AR8QHU51187B9A3341,Leo Ku
ARVA23V1187B98C54A,Barley Bree
AR8TLVX1187B9B2D7D,Mithotyn
AR2G8SU1187FB4A871,James Carter
AR78WG01187B98E404,Johnny Pacheco/Rolando La Serie
ARF4V431187FB3AA41,Slim Whitman
ARGP3GD1187B999801,Tony Martin
ARV38M11187B99424D,Larry Graham & Graham Central Station
ARDK6QW1187B9B8D85,UK Subs
ARTE6AQ1187B9B2826,The High Strung
ARND48J1187B990A0B,Storyville
ARI4SKQ1187B9B43B0,Beres Hammond
ARQR8Y51187B9B8E9C,La Mancha De Rolando
AR7ZI7Z1187B98BF55,Mago de Oz
ARIOTFR1187B98F316,Mykill Miers
AR7BODP1187B9B7766,Abracadabra
AR2P71H1187B9B8C00,Kool Savas
ARCYJTW11F4C840F74,Orchids
ARATR0U1187B9B76D0,Dead To Me
ARSBZSV1187B989B86,Stress Assassin
ARF1PSM1187B9B802A,Sugarbomb
ARYYTAY1187B9B5F9D,Paloalto
ARQCHDN1187FB4C7C2,Luiz Bonfa
ARRU9GR1187FB43F56,Blind Willie McTell
ARUJZFJ1187B9B135F,Shania Twain
AR1JGQT1187FB56878,Jo-El Sonnier
ARJ7NR71187FB437B7,Yank Rachell
AR99OWM11C8A4149FD,Arco Iris
AR3NPVS1187FB5108F,Les Rythmes Digitales/ Tzant Feat. ODC MC
ARQXJW51187B9AEE27,Since The Flood
ARNG61X1187B98C7DF,Five Blind Boys of Alabama
ARXZIHJ1187B9A4ED9,Ray Conniff
ARBIXZL12086C11573,The Dee Jays
AR107SB1187B9A79F9,Bézu
ARDSWIE1187FB39056,Gang Starr
ARS8WH31187B9B8B04,Edu Lobo
ARB1CNO1187FB4CE93,45 Grave
ARBFCK11187FB4C89B,Brian Eno And David Byrne
ARLIIVS1187FB5583B,Philip Glass
ARRVPI51187B9A1F1B,Roommate
ARHYNR9119B8668FA3,The Oh Sees
AR37E341187B989A3E,Wilshire
ARN8NCB1187FB49652,Lionel Rogg
ARAOAHG1241B9C8D9B,Autonomous Bass Heads
ARTBQTE1187B9B8A0F,Candlebox
ARBZAIL1187FB5B1C8,Bob Margolin
AR38I491187B9B2F2D,Lil Boosie
ARXWAQQ1187B9AE954,Redman / Hurricane G / Melanie Rutherford
ARHAMVP1269FCD2C1C,Supertalented
ARWR6RK1187FB3AB52,From Autumn To Ashes
AR20BO61187B9B880E,Patton Oswalt
ARQWJ1D1187B990964,Barrio Obrero
ARR5CEB1187FB5A3FF,Restless Heart
ARTF2KG1187B98DDD1,Gold City
ARALUOY122988FD079,Christos Kedras
ARTK5LU1187B9A654C,Michael Gettel
ARDPTGD1187B9AD361,Brand X
ARLR9U31187B9A71AD,The Stooges
ARKN6D91187B9B09A2,Speaker
AR87K371187FB5AA8E,Uriah Heep
ARRTP2G1187B9AF916,Will Pan
ARPAH7U1187B9A308F,Fred Locks
ARBIPSC1187FB522FE,Tony Danza Tap Dance Extravaganza_ The
ARDAE2T1187FB50796,Mr. Sancho
AROIL3N1187B9A9975,BLEED THE SKY
ARGESWU11F4C83BA07,Lauren Wagner & Fred Weldy
ARC15471187FB4640C,Hurricane
ARNCOPS1187FB5A086,Dolores Keane
ARXP7MQ1187FB3AC5F,Dave Hollister
ARDAXCG1187B9942B1,Leonardo Favio
ARZZRK91187B9A5CA5,Delroy Wilson
AR2XRFQ1187FB417FE,Julie Zenatti
ARID75M1187B9B8341,Steve Green
ARR88SE1187B9B515D,Michael Landau
ARJ1BWM1187B9B117B,Embrace the End
ARCF06I1187B995398,K-OS
AR50Z881187B9BA197,Jack Sheldon
AROCBZZ11E2835D652,Small Facers
ARVML631187B99E90D,The B-52's
ARZRCCP11F50C5165F,Los Tres Diamantes
ARVKAWO11F50C47C9A,Pentangle
ARO9IJB1187B9939D0,Deckard
ARVAE6W1187FB3CAF3,The Refreshments
AREV0ZO1187B997221,Doyle Bramhall
AR6LOPL1187FB4DABE,Mirah
ARED2DG1187FB3CB4D,Tantric
ARNFTGS1187B9A465F,Bedwetters
ARUIO0J1187FB3D7D7,Mest
ARQIWOW11F4C840FF1,Cumberland Quartet
ARGK9MB1187FB37402,MIMS
ARFK4281187FB5C811,Vox Dei
ARZILUO1241B9C6736,Tony Ashton & Friends
AROSGVP1187B9B011F,The Clancy Brothers;Tommy Makem
ARIK43K1187B9AE54C,Lionel Richie
AR3EABF1187B98AD35,Sophie Tucker
ARNYDR91187FB542BF,MICHAEL WHITE
AR93D4D1187FB3ACAD,J.J. Cale & Eric Clapton
ARPWMGF1269FB25878,Yiannis Tassios
ARHJMEF1187FB415AE,Fehlfarben
ARM0P6Z1187FB4D466,Arctic Monkeys
ARGKWSI11F50C488CC,Smidi Beats
ARGAJDQ11F50C4EDDF,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola
ARIRD6J1187FB5A98C,Sugar Minott
ARVY1W51187B9AF4F7,99 Posse
AR4NREB1187B9AEDAC,Mink DeVille
AR5LZJD1187FB4C5E5,Britt Nicole
AR25LGJ1187B9B2492,Doug Sahm
ARCYOHQ1187B9AEACA,Max Stalling
ARS755J1187B9920C6,Assassin
AR21YNH1187FB49649,Ms. Dynamite / Bounty Killer
AR2AGLK1187B9AAAD0,Year Long Disaster
ARTPMPX1241B9C68D9,Viki Mosholiou
ARR1R5V1187FB4D234,The All-American Rejects
ARVMOTP1187B99720F,Barbara Jones
ARR6MOS1187B994C51,Mando Diao
ARUKJUP12086C14589,Ramón Vargas
ARNITNO1187FB555D3,Arturo Sandoval
ARPYTUA1257509E91A,Sirka Ragnar
AR45GMQ1187FB466DA,Richard Walters
ARVV4Y41187B995F04,Deepest Blue
ARAKX8D1187B98CCE2,Bob Cheevers
AREY3RN1187B993C5F,Goatwhore
ARSKZAQ1269FCD50EF,Brice Kapel
ARNHTNJ11ECC836DAF,Smash Palace
ARVI9KK1187B9AACB4,Jan Wayne
ARIL9H31187B9893FF,DJ Deeon
AR2DKN01187FB3AA39,Wesley Tuttle
ARAVEKH1269FCD294D,Demonbreed
ARIFGKC1187B9B04D5,Dean Martin
ARXDQJB1187FB57154,Faithless
ARVIT0V1187B9A7CDE,Danny Diablo feat. Puerto Rican Myke
ARAU2Q51187FB50D4C,Smiley
ARZYP6O1187B9892E7,Chapta_ Stage McCloud_ SupaStarr & Tony Manshino
ARYCKB61187B998E70,Debra Laws
ARM86R71187FB4CBB4,Christian Quast
ARCH7RE1187FB5B1B9,Red Stick Ramblers
ARE08BN1187B98FCA3,Der Plan
ARZNQEM11F4C83B660,Les Paul_ Mary Ford
ARJUNZD1187B9A5DAE,Herb Alpert And The Tijuana Brass
ARZXTUO12509411DAE,Vaggelis Perpiniadis
ARSWXNX1187FB3D04E,Chango Spasiuk
ARF3FBD1187FB40B90,Little Brother
ARABDBR11E2835EADC,Larytta
AR12MUW1187B9A5DF4,Ricardo Lemvo
ARZTSMH122988F522A,Reginaldo Bessa
AR5EQRI1187FB41287,Kuba
AR02IU11187FB513F2,Tito Puente
AR1XUYS1187B9A44D7,Natalie MacMaster
ARSDFYB11F50C4F736,The Cutting Edge
ARA7WV51187FB532B0,GG Allin
ARIP54S1187FB53259,Jaime Urrutia
ARXPDRB1187B9AD0B1,Patti Smith
ARHKMWZ1187B99C002,Southside Johnny Lyon
ARCPN4U1187B9A94B7,Freakhouse
ARC18161187FB4CF4B,Amil
AR1WLWQ1187B989B85,Dealership
ARZJFOF1269FB36799,Frankie Howard
ARMGO941187FB3B52A,Hi-Tack
AR0B3RS1187FB48F5D,Why?
AROQ9OT1187B99E88D,Kékélé
ARL0ID81187B9B2CB3,Yvette
ARUTP601187FB388AC,The Elders
ARWVVVP1187FB52F31,Mark Wills
ARXICPY122CC3B292D,Tanika Turner
ARCTOMY1187B9A8175,Computer Paul
ARK7ZPW1187B99C170,Maria Callas/Giuseppe di Stefano/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni
ARCGJ6U1187FB4D01F,Akon / Kardinal Offishall
ARAOLGH12592CDA7AA,Darcelys
ARRCDBV12454A42B90,Manolis Famellos & I Podilates
ARKFEHQ11F50C47E43,George Dalaras
AR9HABI1187FB3ACAA,Red Foley
ARM7YQQ1187B9A84E7,Blondie
ARH9GD41187FB37E0F,Stephen Marley / Damian Marley
ARL6UP41187FB5C604,Facto Delafe y las flores azules
ARWNTXK11EBCD7BBFB,Alain-François
ARRDRI71187FB46EAA,Grizzly Bear
AR0CWOB1187B99FA08,GARFIELD
ARO762K1187FB46BCD,Annie Blanchard
ARN7POH1187B9B301E,Jessica Simpson featuring Lil Bow Wow
ARNKWCP1187FB3AAF6,Electronic pig
ARMH10M1187FB4184F,fIREHOSE
AREP0H61187FB443CF,Grayson Capps
ARD94MR11C8A42B029,Richie McDonald
AR2WUJP1187B99364C,Nicola Fasano
ARW7K0P1187B9B5B47,Barenaked Ladies
AREY1HI1187B98B395,The Gufs
ARXIPJZ1241B9C818F,Jennifer Clarke
ARGUVEV1187B98BA17,Sierra Maestra
ARPQ9MD1187FB3D29A,Cheri Keaggy
ARQDONM1187B9BA1AD,Junior Parker
AR19QNR1187B9A13C5,Cassidy
ARW1BRR1187B996332,The Shamrock Singers
ARF1E421187B9AF8C4,El Gran Silencio
ARCT2BM1187FB3D02A,Babbu Maan
ARHP6H31187FB4A38C,DJ Icey
ARBKEA91187B98CE1F,Claw Hammer
ARYNSN31187FB4C573,Bizzy Bone
AREWHWV1187FB391A8,Tomash Gee
AR6G6G01187B9B1637,Unearth
AROCP781187B98E2A3,Tim Hughes
ARHMZAR1187B9B077C,Brian Auger's Oblivion Express
ARE7FPO1187B9AF7CF,Kommunity FK
AR5ZGC11187FB417A3,Big Mountain
AR3CLBX1187FB5A307,Richi M.
ARS6L1E1187FB585B6,Karlheinz Stockhausen
ARQILMW1187B9890DA,Kitty Wells
ARABTW91187FB3A73B,Gorki
ARMX0GY1187B98B62E,Lynn August
ARUK0W21187B995456,Isabel Pantoja
ARYBUAO1187FB3F4EB,Gene Chandler
ARH24021187FB4DEA1,Black Messiah
ARL62M311C8A4213F2,Katie Armiger
AR7Q6QB1187B98A864,Amilcar
ARHNL9K1187FB5730C,Stephy Tang
AR3GYKU1187B996AB9,Jim Kweskin
ARRXNGN124207835CB,Grup Knar
ARIZLHQ1187B9A18C4,Eduardo Fernandez / Norbert Blume / English Chamber Orchestra / George Malcolm
ARLNY561187B9B0355,Noisettes
ARDINVM1187B98A6C1,Marc Lavoine
AR8AVU31187FB42175,The Robert Cray Band
AR0FQ071187B9ACEC0,Eduardo Dusek
ARRVGAX1187FB4D745,Little Eva
ARGR7431187FB3F3FB,Jacques Higelin
AR4G2AQ1187FB59D5B,Indica
ARJQ8WU1187FB37FCD,Patrick St-Eloi
ARWD82K1187B98CFF2,Cracker
ARELA4P1187B991507,Charles Williams
ARUQZUY1241B9CEB3E,Asure
AR797VK1187B989DDE,D.A.R.
ARYQQSV1252CCF982A,John Hammond
AR6MIU31187B994603,Stefon Harris
ARV4KO21187FB38008,Del Tha Funkee Homosapien
ARZQM8D1187FB438CC,Herbst9_ Z'ev
ARX9L381187B9B7265,Mac McAnally
AR7TTCH1187FB3F95C,Leon Russell
AR03BDP1187FB5B324,Britney Spears feat. Pharrell Williams
ARAH4TU1187FB51D28,Bill Laswell
ARN9GBH1187FB3FEF9,Leo Gandelman
ARFWL8S1187B9B4B44,Céline Dion
ARGS67J1187FB3FC1A,Righteous Brothers
ARHPBZT1269FCD0B57,IYOV
AR5R7791187FB3A8C3,Alfredo Kraus/Tatiana Troyanos/London Philharmonic Orchestra/Michel Plasson
AR22KZ51187B9A0A31,Five Fingers of Funk
AROSGVP1187B9B011F,The Clancy Brothers
ARSBFGV1241B9CE441,Laron aka Swan featuring Alexander East
AR3MSAN1187B98F06B,OutKast
ARSRFOY1187B9917DA,Otis Taylor
ARKJVHY11E2835E76B,Sonny Terry & Brownie McGhee
ARML7XL1187FB43F59,Boondox
ARP90NR1187B990ECA,Rene Touzet
ARNQESK11F4C83FD6F,Beatnuts featuring dead prez and Cheryl Pepsi Riley
ARYVLXY1187FB373B0,Maurane
ARQ8FR81187FB58D27,Gloria De Haven
ARBXIDR1187B9AB77E,Avril
AR1QXAQ1187FB47FAC,Sticky Fingaz & Omar Epps
ARYISOC1187B9998F1,Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N
AR0G47L1187B98CC6D,Frank Chacksfield
ARWIMT21187B9B5AEC,Joe Turner
ARTXEZN1187B9B8190,Agnes
ARC5Q0L1187B98D463,Enter the Haggis
ARI648V1187B9B5379,The Michael Stanley Band
ARY1P2B1187B9B78F5,Mariano Yanani
AR4BSBD1187B9ACD3A,One Block Radius
ARWXMEP1241B9CD7CE,Various Indian Tribes
AR1Y0N71187FB43209,Anat Ben David
ARJ3VRY1187B9A3058,Memphis La Blusera
ARCLFWR1187B9AE7B2,Fun Lovin' Criminals
