song_id,title,artist_id,artist_name,tempo,key,mode,year,energy,danceability,loudness
TRALJBQ128F930BC02,Silence tells you all,ARNZNFW122BCFCAB3B,Ino,124.997,0,1,1983,0.0,0.0,-11.32
TRALJGR128F92FE9E5,Let It Be Me(with Betty Everrett),AR8XG9J1187FB418C1,Jerry Butler,71.171,9,1,1999,0.0,0.0,-15.685
TRALJBT128F4266FD8,Play,AR7C6G11187B9B4C1E,Jennifer Lopez,104.796,6,0,2001,0.0,0.0,-1.81
TRALJBG128F9301EDD,A Means To An End [Live at Birmingham University] [2007 Re-mastered],ARKZXSQ1187B9AC9F3,Joy Division,133.331,5,1,1995,0.0,0.0,-11.524
TRALJKI128F92F2962,Been Sick Lung,ARA8DDQ1187B9AE3A0,Eason Chan,119.977,0,1,1961,0.0,0.0,-6.005
TRALJWI12903CEC7EB,Congo,ART9Z1P1187FB36C94,Edmundo Ros,199.894,0,1,2013,0.0,0.0,-15.05
TRALQWF12903CDE0ED,Son of Jack the Ripper,ARHJJ771187FB5B581,Screaming Lord Sutch,130.76,9,0,1970,0.0,0.0,-8.02
TRALQTL128F9348297,(Coming With) Loving on My Mind,ARGUMVS1241B9CBE9B,Tony Mathews,70.26,1,1,1962,0.0,0.0,-17.154
TRALQTL128F92CB318,Rock Me Baby - Live,ARJZQ321187FB5AAA1,Hound Dog Taylor and The Houserockers,95.48,4,1,1968,0.0,0.0,-12.02
TRALQXV12903C9FE7B,Head Over Heels,ARXALW01187FB4B466,Sylvia Tosun,127.968,8,1,2004,0.0,0.0,-6.319
TRALQTM12903CB3B80,Para Que Recordar,ARVXXQD1257509E117,La Billo_ Los Melódicos,163.566,2,1,1986,0.0,0.0,-9.085
TRALQZK128F429802D,Day Old Blues,ARF2EHS1187B994F4E,Kings Of Leon,85.855,4,1,2004,0.0,0.0,-10.831
TRALQGZ128F146F500,Boo Hoo,ARCJKV91187FB46210,KT Tunstall,137.806,7,1,2005,0.0,0.0,-7.272
TRALYLQ128F42710D6,The Devils Crown,AR2SGQW1187B9B9E7C,KRS-One,146.06,1,1,2002,0.0,0.0,-7.618
TRALYPO128F429C4AF,Rock Me (Live In Boston_ 1970) (1st Show),ARUGU0E1187B9B30F6,The Doors,86.051,2,1,1984,0.0,0.0,-12.869
TRALYCX12903CB6D4E,Poultry in the Parlour / Rolling the Ryegrass,ARB06Z71187B99049A,Séamus Egan,201.512,9,1,1987,0.0,0.0,-13.152
TRALYBV12903CBBB68,Beginner's Luck,AR0G47L1187B98CC6D,Frank Chacksfield,84.789,8,1,1984,0.0,0.0,-19.634
TRALYWI128EF33EDC7,Life In Line,ARMDE3V1187FB3EEFB,The Last Days Of Jesus,125.126,8,1,2004,0.0,0.0,-6.248
TRALYAK128F42383B9,All My Life (LP Version),ARYI8NC1187B994FE9,Venice,104.556,0,1,1990,0.0,0.0,-8.38
TRALYEW128F146A755,Terminus,ARKQ6QN1187B9B016D,Photek,104.98,9,1,2000,0.0,0.0,-7.272
TRALYZR128F92CDD86,De Mi Enamorate,ARPCDZM1187B996876,Dyango,99.003,2,1,1975,0.0,0.0,-9.088
TRALYIQ12903CEC83A,The Windsor Tap Recap,ARH0ZIQ1187B99EC94,Cotton Candy,106.836,9,0,1975,0.0,0.0,-11.052
TRALYQN128F42624E1,Rock Star,AR0O3AV1187FB4D030,Agnostic Front,116.438,9,0,1999,0.0,0.0,-3.199
TRALPFL128F424B5F4,Infantil (Dedicated to John McLaughlin),ARDE7I31187FB43352,Gonzalo Rubalcaba,187.406,9,1,2008,0.0,0.0,-12.205
TRALPZN128F4241A2F,It Feels So Good (Album Version),ARSE5NP1187B9B98AB,Twista,120.389,1,0,1997,0.0,0.0,-6.828
TRALPHR128F92F1D5B,1st World Hypocrisy,ARAI3SX1187B9A3A9A,Brainchoke,127.171,6,0,1953,0.0,0.0,-2.874
TRALPGW12903CAFFB5,Please Hammer Don't Hurt 'Em,ARWLV931187B9B0F5A,Evergreen Terrace,166.03,7,1,2002,0.0,0.0,-5.983
TRALPAI12903CBF247,Keep It Like It Is,AR18B3W1187B9A5AAA,Louisa Mark,128.304,5,0,2003,0.0,0.0,-14.29
TRALPQM128F931C28A,Lost Tribe,ARJPADO1187B9897CE,Moving Ninja,90.167,6,0,2005,0.0,0.0,-8.717
TRALPCG128F933E73B,Death Adventure,AR8BMEQ1187B9B4214,Pumpkin Buzzard,119.984,6,1,2007,0.0,0.0,-5.94
TRALPJJ128F9311763,Come With Me,ARC6J781187B98F02B,Tania Maria,176.18,11,0,1983,0.0,0.0,-12.861
TRALPKG12903CDCA8A,The Never-Ending Why,AR6892W1187B9AC71B,Placebo,118.956,7,0,2009,0.0,0.0,-5.176
TRALPXC128E07819A8,Pretty Vacant,ARD3LXU1187B9ABFC5,Sex Pistols,144.573,2,1,1977,0.0,0.0,-6.758
TRALPGS128F93351B3,"Got To Keep On (12"" Version)",ARJQSSS1187B99A513,Cookie Crew,85.962,8,0,1989,0.0,0.0,-10.713
TRALPQV128F424F989,Lachen und weinen,ARNJVSL1187B99AFD4,2raumwohnung,111.016,11,1,2001,0.0,0.0,-9.322
TRALPNU128F4244561,Woman Blue,ARI3BMM1187FB4255E,Alice Stuart,83.456,0,0,2018,0.0,0.0,-12.28
TRALPOE128F4272278,Ruta Del Coya,AR2S6UD1187B9B944F,León Gieco,120.023,2,1,2002,0.0,0.0,-10.423
TRALPHD128F428A7B1,Surfriendo El Castigo,AR51YM81187B9B536C,Michael Salgado,206.637,7,1,1969,0.0,0.0,-6.693
TRALCUP128F426247F,Anyday,ARC18161187FB4CF4B,Amil,165.967,0,1,2000,0.0,0.0,-8.183
TRALCDJ128F9332573,Apogee (ft. TechTonic),ARIF3EV1187B9B8522,Paul Taylor,144.005,11,0,2018,0.0,0.0,-7.49
TRALCCO12903CEBB97,She cracked,ARLJWTL1187B98C0DE,Modern Lovers,142.857,7,1,1976,0.0,0.0,-12.502
TRALCPV128F4254A68,Get Me To The Church On Time,AR4R84C1187FB3EC16,Shelly Manne,121.871,7,1,1996,0.0,0.0,-18.623
TRALCNL128F92CF5B9,Santeleco,ARQCHDN1187FB4C7C2,Luiz Bonfa,194.099,2,0,2005,0.0,0.0,-15.263
TRALCFV128F93417AD,Que Vas A Hacer Conmigo,ART6QCS1187FB40CBD,Los Auténticos Decadentes,133.821,0,1,2004,0.0,0.0,-5.634
TRALCHX128F422F1D9,The Remembrance Ballad (Album Version),ARMOHN71187FB3959F,Atreyu,151.64,0,0,2004,0.0,0.0,-4.6
TRALCTB128F429F75C,Washboard Swing,AR84AQE1187B98AD9C,Washboard Sam,95.666,0,1,2007,0.0,0.0,-14.727
TRALTDA128F427D0A3,Dodo's Bounce,AR2G8SU1187FB4A871,James Carter,140.666,8,0,2008,0.0,0.0,-18.826
TRALTYV12903CCB8EE,Noche Eterna,AR21EJD1187FB3B9A9,Beto y sus Canarios,120.546,10,0,1991,0.0,0.0,-8.184
TRALTLC128F92F2974,The Hardway,AR41O131187FB51448,DJ Isaac,172.133,10,0,1987,0.0,0.0,-6.282
TRALTZZ12903CB7DD0,Killer Barracuda,ARBQPXY1187B98D67B,Kris Kristofferson,138.094,7,0,1995,0.0,0.0,-17.312
TRALTOC128F92E9CEC,Skate alone,ARVG1MI119B86678D4,X-tv,146.037,7,1,1987,0.0,0.0,-11.49
TRALTTR12903C9E32E,The Date ( LP Version ),ARRTQ3Y1187B9AC835,Scott Weiland,112.68,5,1,1998,0.0,0.0,-5.328
TRALTKQ128F932DA67,Revolution Action,AR3TG3X1187FB4D577,Atari Teenage Riot,100.341,2,0,1999,0.0,0.0,-5.547
TRALTCW128F4251584,Free Africa,ARPTJHV11F4C83EF53,Mighty Diamonds,85.043,10,0,1977,0.0,0.0,-9.188
TRALTAK128EF340776,Up Jumped The Devil,ARBU6D71187B9B5319,"Clarence ""Gatemouth"" Brown",136.38,2,1,2006,0.0,0.0,-8.338
TRALTIA128F92D0826,Babylon 5,ARMFXPI1187B99717E,The London Theatre Orchestra,107.662,5,0,1954,0.0,0.0,-9.276
TRALLQJ128F933C68A,Killed By Love,ARFK98R1187B9B0552,Pursuit Of Happiness,131.04,2,1,1988,0.0,0.0,-9.623
TRALLDS12903CC462A,Le rire du sergent,AR107SB1187B9A79F9,Bézu,122.968,11,1,1974,0.0,0.0,-3.574
TRALLEY128F9315EDA,Ballo,ARXRYQS11F4C846B96,Mathey,108.024,2,1,2003,0.0,0.0,-8.988
TRALLJN12903C9A892,Boss-Eyed Whelk,AR2D0XK1187B98EC4A,Johnny Pearson,125.41,0,1,1960,0.0,0.0,-11.101
TRALLFD128EF34A8B9,Sex (French Version),ARUCK7I1187B9B331D,Elli Kokkinou,93.022,6,1,1961,0.0,0.0,-5.971
TRALLQX12903CD838C,See You On The Other Side,ARAG1DX1187B98BB10,Ben Sidran,160.976,7,1,1976,0.0,0.0,-9.399
TRALLVR12903C9E514,Don't Mess With Cupid (1972 demo),ARS1OWB1187B99EEAD,New York Dolls,122.03,10,0,1969,0.0,0.0,-12.668
TRALLOU12903CC36FE,Le poulet,ARW45YR1187FB3DE95,Pierre Perret,135.487,5,1,1994,0.0,0.0,-11.372
TRALLKK128F427B064,United Blood (Album Version),AR0O3AV1187FB4D030,Agnostic Front,130.869,11,1,2006,0.0,0.0,-5.197
TRALLSP128F148AD75,Kablammin' It,ARDGPFY1187B9A371B,Long Beach Dub Allstars,69.737,7,0,2001,0.0,0.0,-3.834
TRALLAM128F429A3B8,It's In The Book (Album Version),ARK0VFZ1187FB4309B,Shirley Caesar,127.686,2,1,1982,0.0,0.0,-11.922
TRALLRJ128F428CB6F,Daydreaming the Color of Blood,AR9Q3LP1187FB3D647,Soilent Green,100.917,2,1,2001,0.0,0.0,-5.958
TRALLAR128F933C692,No Safe Place,ARFK98R1187B9B0552,Pursuit Of Happiness,127.987,4,1,1972,0.0,0.0,-10.368
TRALLGN12903CB0369,All Mama Ever Wanted  (Album),ARKC83D1187B9AB367,Mark Lowry,122.166,8,0,1973,0.0,0.0,-15.37
TRALLHP128F4280A2F,Over The Rainbow,ARI4S0E1187B9B06C0,David Arkenstone,81.952,0,1,1972,0.0,0.0,-15.757
TRALNNE128F4264375,Andante Cantabile (String Quartet No 1 In D Major,ARXZAV31187FB3CE61,Academy/Marriner,118.712,10,1,1971,0.0,0.0,-29.793
TRALNAB128F421B318,We Meet at Last,ARD4KNM1187FB3626A,Liquid Stranger,93.328,5,1,2007,0.0,0.0,-11.582
TRALNFM12903CCE7FA,Shake It Up (Album Version),AR6U4801187B9A8C45,Boney James And Rick Braun,96.136,9,1,2000,0.0,0.0,-5.58
TRALNOD128F4264AEB,Help Youngblood Get To the Freaky Party,ARMIMHT1187B98F038,Teena Marie,99.978,6,0,1984,0.0,0.0,-12.23
TRALNVU12903CC9C8F,D Solo,ARKJWYK1269FCD1A1C,Ace Da Vinci,211.059,11,1,2016,0.0,0.0,-9.255
TRALNDQ128F930DB3A,The Song From Moulin Rouge,ARKXLIJ1187B9A4C54,Percy Faith And His Orchestra,55.233,7,0,1953,0.0,0.0,-14.837
TRALNJR128F145AC96,Shadrach,ARLHO5Z1187FB4C861,Beastie Boys,100.788,9,1,1989,0.0,0.0,-15.059
TRALNOK128F9302230,Mon coeur balance,ARMW52H1187B98C835,Daouda,104.72,2,1,1955,0.0,0.0,-10.466
TRALNPA128F423CD2D,We're New Yorkers Now!,AR8IEZO1187B99055E,Marc Shaiman,131.615,2,1,1999,0.0,0.0,-17.548
TRALNTP128F9343417,Let's Fall In Love This Christmas,AR7SF1N1187B9A91D1,John Berry,126.533,7,1,1962,0.0,0.0,-8.139
TRALNES128E078B122,Herb Philbrick - Counter Spy ( LP Version ),ARJDWEA1187B9B676F,Bob Newhart,133.721,10,1,1961,0.0,0.0,-12.043
TRALNAU128F9340B60,Passo De Anjo,ARMQUTT12086C12BF5,Spok Frevo Orquestra,71.156,2,1,2007,0.0,0.0,-6.719
TRALNYJ12903CF840F,Ive Got Confidence,AR8I87E1187FB57E2E,Andrae Crouch,164.647,7,1,1951,0.0,0.0,-4.101
TRALIHL128E0791C9A,Rainbow Eyes,ARZTSYB1187FB54987,Rainbow,135.206,5,0,1978,0.0,0.0,-23.44
TRALIZA128F4233586,Do You Know? (The Ping Pong Song),ARDCFNZ1187FB3DDB0,Enrique Iglesias,114.983,8,1,2007,0.0,0.0,-5.01
TRALIYY128F4275C36,Still feel pain,AR051KA1187B98B2FF,Wilks,90.007,2,1,1966,0.0,0.0,-9.224
TRALIQF128F930B7B0,Hart(z) IV,ARI6CSW1187B9AF09A,Eko Fresh,86.928,1,1,2013,0.0,0.0,-1.714
TRALIHU12903CFF040,Boy! What Love Has to Me!,ARWVMJA1187B98AA6E,Nancy Walker,47.682,10,0,1990,0.0,0.0,-12.172
TRALIKY128F930B3BE,Om,ARGAWJY11F50C50904,Jane Winther,19.657,0,1,1957,0.0,0.0,-21.779
TRALIEV128F92DE23C,Should've Said No,ARS54I31187FB46721,Taylor Swift,167.97,4,0,2006,0.0,0.0,-4.954
TRALIVO128F4279262,Down On Me,ARS86AJ1187B9B4225,Janis Joplin,137.368,7,1,1972,0.0,0.0,-11.864
TRALIIP128F4246C80,Helena 2 (Album Version),ARA1UU51187FB5A70B,Misfits,135.801,5,1,1952,0.0,0.0,-6.444
TRALIOB128E0783D1E,Maria Morena,AR5KHL41187B9ADE2A,Jyve V,132.082,10,1,1968,0.0,0.0,-6.435
TRALIOV128F92C50C4,Phorever People,ARK8EHO1187B9B71D1,Shamen,125.749,1,1,1992,0.0,0.0,-11.197
TRANBRL12903CED03D,Givin' My Love,ARC2HVM1187B98CE05,Clay Crosse,143.245,3,1,1987,0.0,0.0,-9.817
TRANBWB128F429FB03,My Soul Is Gonna Live With God,ARQMYTM1187FB4678C,Josh White,133.972,8,1,1958,0.0,0.0,-18.449
TRANBUW128F933C645,Don't Panic,ARJ7KF01187B98D717,Coldplay,122.291,0,1,1999,0.0,0.0,-8.501
TRANBMY128F426416A,Rock America,ARJMUEZ1187B98D16E,Danger Danger,164.171,4,1,1989,0.0,0.0,-7.866
TRANBNU12903CA02FA,Wy Wouldn't I,AR2FJV21187B98EBE3,Legacy Five,156.131,8,1,1976,0.0,0.0,-10.088
TRANBWC128F92E240A,Sheds And Weeds (Barracos E Arbustos),ARTWYHK1187FB568B8,José Roberto Bertrami,103.277,7,0,1966,0.0,0.0,-15.439
TRANGYF128E0786C33,Bedtime Story (Album Version),ARBEOHF1187B9B044D,Madonna,111.958,7,1,1994,0.0,0.0,-13.603
TRANGCR128F148CF28,Think About Me,AREPD8D1187FB3F5BC,Sister Hazel,138.581,7,1,1997,0.0,0.0,-5.15
TRANGQX128F422F1DE,Nevada's Grace (Album Version),ARMOHN71187FB3959F,Atreyu,128.639,8,1,2004,0.0,0.0,-5.512
TRANGLC128F14B1025,Pimpin' Don't Fail Me Now [Featuring Jazze Pha and Juvenile] (Explicit Album Version),ARRIIUT12131B4B784,8Ball & MJG,170.046,1,1,2007,0.0,0.0,-5.674
TRANGSP128F4267214,Top Of The World,ARQQCFZ11F4C84217F,Jazz Crusaders,96.617,1,1,1987,0.0,0.0,-9.718
TRANGFI12903CC7801,Moonlight Lover,ARVMOTP1187B99720F,Barbara Jones,176.932,6,1,1960,0.0,0.0,-9.375
TRANGMD128F9302413,Les Corps Glorieux: III. L'Ange aux parfums,AR342K51187B98B571,Timothy Byram-Wigfield,112.238,0,1,2002,0.0,0.0,-32.934
TRANGIY128F427FA51,Get Away,ARZYPLF1187FB45B9B,Rooney,119.406,11,0,2007,0.0,0.0,-3.324
TRANMHB128F92DAC10,Trio (1932)_ Movement 3: Moderato,AR4IWYN1187FB47DF6,Strata,91.854,7,0,2004,0.0,0.0,-20.406
TRANMMN128F93405A0,Un Res Pyr,ARHC1RH11A348F085D,Roger Subirana,116.866,8,1,2002,0.0,0.0,-14.015
TRANMKA128F426C3B0,Heavy Like Sunday,ARSQW3I1187B9ACD14,Leona Naess,147.256,8,1,2008,0.0,0.0,-9.042
TRANMWO128F426C41A,Intro / Time For Some Action,ARHAEXZ1187FB54F3C,N.E.R.D.,113.034,11,1,2008,0.0,0.0,-5.795
TRANMXY128F1489C65,The Hood Comes First (LP Version),AR1ZYLH1187B98C159,Naughty By Nature,199.652,6,0,1993,0.0,0.0,-12.711
TRANMNY128F934FE38,NE Thang,ARPYBWQ1187B989C0D,Natural Elements,76.76,4,0,1958,0.0,0.0,-12.141
TRANMYD128F428AD0B,Fabrication,ARU22AM1187B9961EA,React,126.412,4,0,1957,0.0,0.0,-10.158
TRANMRR128F42666C4,Se Puede Salir,ARS26BQ1187B99466D,Vilma E Vampiros Palma,127.879,7,0,1995,0.0,0.0,-7.724
TRANMSK128F4234DD8,Comerte A Besos (Bachata Version),ARRE5MX1187B992292,Frankie Negron,125.007,11,0,2018,0.0,0.0,-6.035
TRANMOT128F92EFF19,Standing Knee Deep In a River (Dying Of Thirst),AR1DR0E1187FB48F61,Kathy Mattea,132.335,0,1,1992,0.0,0.0,-9.352
TRANMTV128F932AC02,Sweet And Lovely,ARPBNLO1187FB3D52F,Tiny Tim,87.895,5,1,1968,0.0,0.0,-13.265
TRANMKF128E07995A8,Dance Into The Light (LP Version),AR9W3X91187FB3994C,Phil Collins,87.871,7,1,1996,0.0,0.0,-6.548
TRANMSI128F92CB1A0,I'm Gonna Move To The Outskirts Of Town - Live,AR80BY41187B98DECF,Albert King,96.804,9,1,2002,0.0,0.0,-13.004
TRANMSR128F930C751,The Munster Cloak,ARB06Z71187B99049A,Seamus Egan,98.355,7,1,2016,0.0,0.0,-15.717
TRANMJW128F92D944A,Lip Smacker,ARYFXQ21187FB4DAEF,Poncho Sanchez,111.985,5,0,2004,0.0,0.0,-11.951
TRANELG128F424F264,The Kingdom - Titles,AR2H1J41187FB5C640,Danny Elfman,85.807,3,0,2007,0.0,0.0,-14.107
TRANEQB128F4284978,Katie,AR82GTS1187FB5662F,Mary Black,116.673,10,1,1987,0.0,0.0,-11.691
TRANEQC12903D01CE6,Dangerous Dance,ARNCOPS1187FB5A086,Dolores Keane,180.532,7,1,1965,0.0,0.0,-16.454
TRANEYV128F4269032,I Am Your Mother Too,ARO0QD41187FB3AB0A,Keb' Mo',86.631,7,1,2001,0.0,0.0,-16.239
TRANEHV12903CD1E33,Ethiopian Serenade,ARJO8W91187B9AB734,Mystic Revelation of Rastafari,118.132,5,0,1968,0.0,0.0,-18.933
TRANELB128F92EF58A,Réjouissance [I'll Cry Instead],AR76YOD1187FB46B24,Joshua Rifkin,90.318,2,1,2002,0.0,0.0,-15.007
TRANEMQ128F42A10A8,No Sympathy For Fools,AR1OBRC1187FB59AD4,Behemoth,118.817,1,1,2002,0.0,0.0,-5.117
TRANEMF128F42888C8,Drunken's Man's Dream,ARIUOLE11F4C83C703,Suzy Thompson,151.576,7,1,1961,0.0,0.0,-11.846
TRANELD128F4250FCF,Latinas,ARNARI81187FB3C9A7,Flora Purim,136.234,4,1,1994,0.0,0.0,-20.831
TRANAYU128F4252987,Jesus Can Work It Out,AREWQSE1187B9AEC6C,The Jackson Southernaires,110.709,1,0,1993,0.0,0.0,-6.749
TRANAPL128F147328F,Owner Of My Heart (Album Version),ARO41T51187FB397AB,Sasha,95.962,7,1,1960,0.0,0.0,-6.282
TRANASA12903D11452,Navicularia,ARYQQY31187B9ABBE1,Berrogüetto,166.431,0,1,1973,0.0,0.0,-10.413
TRANADU128F9345BC8,The Wind (Tears For You),AR2O3B51187B98CD94,Cece Winans,124.766,11,1,1998,0.0,0.0,-8.998
TRANAGV128F4289B5F,(The Grave Prelude),AREV2491187B9B017E,Mobb Deep,93.785,10,1,1995,0.0,0.0,-13.662
TRANAOE128F429961F,Three Times Seven,ARELFMN1187FB3D68B,Doc & Merle Watson,100.483,4,1,2012,0.0,0.0,-16.522
TRANAUJ128E07860B0,Good Girls_ Bad Guys,ARTE9CG1187B99B1AF,DMX / Dyme,119.579,2,1,1999,0.0,0.0,-4.422
TRANAIE128F146E588,Losing Love (DJ Wout Remix),ARYG6CU1187FB3852B,Milk Inc.,140.023,0,1,1999,0.0,0.0,-10.674
TRANANS128F14ABE7E,All das mag ich,AR5MSL51187FB52E11,ÄI-TIEM,93.978,7,1,1993,0.0,0.0,-10.948
TRANAHT128E07895F8,Boo Hoo,ARCJKV91187FB46210,KT Tunstall,128.205,7,1,2005,0.0,0.0,-10.997
TRANAZC128F9344921,Bartholdi's Dream,ARMMKRK1187B996E31,William Goldstein,112.328,0,0,1986,0.0,0.0,-24.188
TRANAYD128F9322A70,Janus (Riff Monster - topical),ARSF4161187B9B449F,The Gone Jackals,142.801,10,1,1985,0.0,0.0,-5.817
TRANALJ128F9318BAF,Ooh Wee Baby,AREV0ZO1187B997221,Doyle Bramhall,89.922,2,1,2007,0.0,0.0,-7.194
TRANRXY128F4222CB4,A Man Can Only Stand Just So Much Pain (Bonus Track),ARCZ20M1187FB49687,Tony Joe White,122.236,7,1,1970,0.0,0.0,-16.834
TRANRWM128F42873F9,Liar in the Glass,ARN5L1O1187FB4D955,Eyes Set to Kill,91.873,2,1,2006,0.0,0.0,-3.492
TRANRZC128F92F3A15,Nigun,AROY0LJ1187B99654D,Kol Simcha,109.265,7,0,2007,0.0,0.0,-20.327
TRANRLO128F92F3BE9,Have you got a Minute to spare,AR78ZID1187B9B31ED,Mikey Dread,158.813,8,1,2009,0.0,0.0,-10.099
TRANREH128F93462CF,Girls All Pause,ARS8KBY1187FB4BC7E,Kurupt,103.596,1,0,1999,0.0,0.0,-7.804
TRANRTT128F9347342,Pantera Fans In Love,ARS94L01187B9AD297,Nerf Herder,171.833,7,1,2000,0.0,0.0,-6.357
TRANRGH128F930779A,Stay Awhile,AR9JLBU1187B9AAEC4,Danny Williams,143.467,2,1,1960,0.0,0.0,-16.389
TRANRGM128F932C303,Questo sporco mondo meraviglioso,AR8TCLH1187B9A85E4,Piero Umiliani,104.263,6,1,1951,0.0,0.0,-11.443
TRANREH128F14AE5E5,This Time (Learning To Trust Album Version),ARU2JAB1187FB50C72,David Meece,104.56,9,1,1962,0.0,0.0,-11.809
TRANRKN128F93127BB,Walkin' Away,ARGYHUI1187B9AC2A5,Hanoi Rocks,102.99,11,0,2007,0.0,0.0,-5.628
TRANRFB128F1481F1E,Looking For Clues,AR4BDNG1187FB44870,Robert Palmer,141.674,2,0,1980,0.0,0.0,-11.514
TRANRWD128F4258B89,Let The Kingdom Come (Freedom Album Version),ARCCRTI11F4C845308,White Heart,86.096,7,1,2020,0.0,0.0,-12.245
TRANRDW128E0793D49,Still I'm Sad,ARZTSYB1187FB54987,Rainbow,162.384,11,0,1975,0.0,0.0,-10.178
TRANRCQ128F933046C,Personne Stop (feat. Nixon),ARYQ8281187FB58C34,Royal S,184.155,10,0,1998,0.0,0.0,-6.313
TRANRIK128F148C860,Paul,ARTH9041187FB43E1F,Eminem,120.765,3,1,1999,0.0,0.0,-24.997
TRANRSN12903D0E6F9,Ooh Baby (feat. Lil Bandit & Royal T),ARDAE2T1187FB50796,Mr. Sancho,167.85,2,0,1991,0.0,0.0,-10.373
TRANRGK128F932D48F,After The Dark,ARGY96L1187FB410ED,Jimmy McGriff,140.085,2,0,2010,0.0,0.0,-17.522
TRANRGP128F1465737,Going Down,ARIZODP1187B9AD272,Bryan Ferry,105.361,7,1,2002,0.0,0.0,-10.096
TRANRYP128F9326AF9,Platoon Goons,ARA7EEC1187FB4C392,Snowgoons,97.454,8,1,2009,0.0,0.0,-5.191
TRANROU12903CE0B65,Up Close and Personal,ARA26TC1187B9B8505,Bukue One,192.025,11,1,1978,0.0,0.0,-11.117
TRANRYI128F424D3FB,Everybody's Blues,ARN7OQ21187FB5A6B3,Furry Lewis,105.715,10,1,1997,0.0,0.0,-14.438
TRANRYX128F1488B7F,Dolorosa (Live),ARZBYDY1187FB46DD7,Cali,160.126,5,0,2006,0.0,0.0,-6.871
TRANRER128F92E3424,Hengähä tok,ARBV8MP1187B9B60B1,Esa Pakarinen,125.346,0,0,1990,0.0,0.0,-14.988
TRANFTA128F92EA606,Harlem Nocturne,ARI0AB01187B9B7D94,Les Brown,86.441,1,0,2007,0.0,0.0,-14.319
TRANFOS128F92F5C6B,No tendrás casa,ARYAYLS1241B9C5ED0,Kamelo Punto Semos,133.036,4,1,1990,0.0,0.0,-6.86
TRANFIR128F429180A,Exodus,ARLWEID1187B98DE3C,Quincy Jones,109.86,11,0,1988,0.0,0.0,-12.328
TRANFNQ128F425EF2B,La Machine,AR5IHI31187B998618,Pascal Obispo,130.057,6,0,2006,0.0,0.0,-8.909
TRANFDB12903CD486C,Dogs,ARYF20K1187B9B76BD,George Lopez,75.114,10,1,2003,0.0,0.0,-15.149
TRANFBR128F4294EAF,Cabide,ARIYZFT1187FB5393E,Mart'nália,144.548,7,1,2006,0.0,0.0,-9.602
TRANFLR128F931CF30,Bitesize - Electro Beats Mix,AR3NPVS1187FB5108F,Ministry of Sound,85.958,1,1,1973,0.0,0.0,-7.661
TRANFMB128F146631E,C30 C60 C90 Go,AR4R0741187FB39AF2,Bow Wow Wow,231.725,10,0,2003,0.0,0.0,-10.137
TRANFFQ12903CFFF64,21st Century Time Bomb,ARVMGEJ1187B98E672,Opiate For The Masses,80.006,9,1,2008,0.0,0.0,-3.3
TRANVGD12903CD9262,Here With Me,ARKGGBJ122ECCBAC65,Arika Kane,127.757,6,1,1992,0.0,0.0,-3.731
TRANVVC128F9334A74,Obama's Election (Best of 2009),AROIHOI122988FEB8E,Mario Rosenstock,211.688,1,1,1987,0.0,0.0,-8.767
TRANVDC128F9312982,Dancing With Ghosts,ARORFTD1187B99F7D4,Epitaph,113.141,9,0,1992,0.0,0.0,-6.288
TRANVCJ128F425FC37,Stranded In The Jungle,ARS1OWB1187B99EEAD,The New York Dolls,88.508,9,1,1974,0.0,0.0,-9.325
TRANVMD128F933AC4A,Career Suicide (CD),ARXK6E71187FB4AA1E,The Cliks,142.948,2,1,2009,0.0,0.0,-5.122
TRANVEG12903CAFD2C,Every Other Way,AR035N21187FB3938E,BT feat. JES,168.474,6,0,2010,0.0,0.0,-5.213
TRANVTB128F92E2C34,Al Munda Dios Amo (LP Version),ARSM2YU1187B99D602,Jaci Velasquez,89.456,2,1,2014,0.0,0.0,-9.585
TRANVML128F426ACB2,No One Hears You,AR0O3AV1187FB4D030,Agnostic Front,199.527,2,1,2004,0.0,0.0,-4.883
TRANVKJ128F92F1561,Somebody's Someone,ARJ6GR01187B98D64D,Lonestar,141.171,4,1,2004,0.0,0.0,-8.163
TRANVZT128F42AE134,Lullaby,AR11YQ81187FB3C654,Dixie Chicks,109.74,5,1,2006,0.0,0.0,-12.749
TRANVHC128F421A90B,Air On A Six String,ARV3BXR1187B991C82,Oscar Castro-Neves,79.992,2,1,2015,0.0,0.0,-18.32
TRANZBO12903CE2E9F,Escuta_ Noel,ARAHQDS1187FB55275,Maysa,82.72,5,0,2003,0.0,0.0,-10.484
TRANZGB128F42509F5,Mumbling or hearing loss?,ARWLUAI11F4C840637,Jeanne Robertson,80.311,5,0,1984,0.0,0.0,-16.307
TRANZLM128F92F741E,SOS,ARKU3Z61187FB51DCA,Rihanna,139.304,6,0,2006,0.0,0.0,-3.925
TRANZYU128F4229CDB,Summer Of Love,ARNQ7UN1187B98EE77,Novaspace,131.985,0,1,2004,0.0,0.0,-5.861
TRANZPD128F425ED80,Flamenco Sketches (Intro),AR0LVFQ1187B9A84E0,Jason Miles,61.589,1,1,1966,0.0,0.0,-17.43
TRANZYG12903CFB180,High-Speed French Train,AR4B3RX1187B9A868A,Alexandre Desplat,120.08,10,1,2009,0.0,0.0,-20.551
TRANZTY128F424D794,Caught In The Crossfire,ARFKYG51187FB4CE41,April Wine,138.572,4,1,1981,0.0,0.0,-12.551
